file_name,path,speaker,sentence code,sentence german,sentence,emotion code,emotion,recording version,Duration (seconds),Average Frequency (Hz),Sampling Rate (Hz)
09b03Fd.wav,Data/EmoDB/wav/09b03Fd.wav,09,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",F,Happiness,d,3.3125,4000.0,16000
09b03Lb.wav,Data/EmoDB/wav/09b03Lb.wav,09,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",L,Boredom,b,3.918,4000.0,16000
09b03Nb.wav,Data/EmoDB/wav/09b03Nb.wav,09,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",N,Neutral,b,3.8190625,4000.0,16000
09b03Ta.wav,Data/EmoDB/wav/09b03Ta.wav,09,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",T,Sadness,a,4.09325,4000.0,16000
09b03Wb.wav,Data/EmoDB/wav/09b03Wb.wav,09,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",W,Anger,b,3.6950625,4000.0,16000
09b09Ea.wav,Data/EmoDB/wav/09b09Ea.wav,09,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,E,Disgust,a,3.794375,4000.0,16000
09b09Nd.wav,Data/EmoDB/wav/09b09Nd.wav,09,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,N,Neutral,d,2.7140625,4000.0,16000
09b09Wa.wav,Data/EmoDB/wav/09b09Wa.wav,09,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,W,Anger,a,2.6223125,4000.0,16000
09b10Aa.wav,Data/EmoDB/wav/09b10Aa.wav,09,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,A,Fear,a,1.6560625,4000.0,16000
09b10Nd.wav,Data/EmoDB/wav/09b10Nd.wav,09,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,N,Neutral,d,2.2355,4000.0,16000
09b10Wa.wav,Data/EmoDB/wav/09b10Wa.wav,09,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,W,Anger,a,2.206625,4000.0,16000
10a01Ac.wav,Data/EmoDB/wav/10a01Ac.wav,10,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,A,Fear,c,1.6795,4000.0,16000
10a01Nb.wav,Data/EmoDB/wav/10a01Nb.wav,10,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,N,Neutral,b,1.8071875,4000.0,16000
10a01Wa.wav,Data/EmoDB/wav/10a01Wa.wav,10,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,W,Anger,a,2.1703125,4000.0,16000
10a02Ab.wav,Data/EmoDB/wav/10a02Ab.wav,10,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,A,Fear,b,1.6079375,4000.0,16000
10a02Fa.wav,Data/EmoDB/wav/10a02Fa.wav,10,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,F,Happiness,a,1.524,4000.0,16000
10a02Lb.wav,Data/EmoDB/wav/10a02Lb.wav,10,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,L,Boredom,b,1.5925,4000.0,16000
10a02Na.wav,Data/EmoDB/wav/10a02Na.wav,10,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,N,Neutral,a,1.658625,4000.0,16000
10a02Wa.wav,Data/EmoDB/wav/10a02Wa.wav,10,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,W,Anger,a,2.1026875,4000.0,16000
10a04Fd.wav,Data/EmoDB/wav/10a04Fd.wav,10,a04,Heute abend könnte ich es ihm sagen.,I might tell him tonight.,F,Happiness,d,1.5371875,4000.0,16000
10a04Nb.wav,Data/EmoDB/wav/10a04Nb.wav,10,a04,Heute abend könnte ich es ihm sagen.,I might tell him tonight.,N,Neutral,b,2.0499375,4000.0,16000
10a04Wa.wav,Data/EmoDB/wav/10a04Wa.wav,10,a04,Heute abend könnte ich es ihm sagen.,I might tell him tonight.,W,Anger,a,2.853375,4000.0,16000
10a04Wb.wav,Data/EmoDB/wav/10a04Wb.wav,10,a04,Heute abend könnte ich es ihm sagen.,I might tell him tonight.,W,Anger,b,1.811375,4000.0,16000
10a05Aa.wav,Data/EmoDB/wav/10a05Aa.wav,10,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,A,Fear,a,2.604125,4000.0,16000
10a05Ld.wav,Data/EmoDB/wav/10a05Ld.wav,10,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,L,Boredom,d,3.29575,4000.0,16000
10a05Tb.wav,Data/EmoDB/wav/10a05Tb.wav,10,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,T,Sadness,b,3.3339375,4000.0,16000
10a05Wb.wav,Data/EmoDB/wav/10a05Wb.wav,10,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,W,Anger,b,3.7520625,4000.0,16000
10a07Aa.wav,Data/EmoDB/wav/10a07Aa.wav,10,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",A,Fear,a,1.5960625,4000.0,16000
10a07Ad.wav,Data/EmoDB/wav/10a07Ad.wav,10,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",A,Fear,d,1.603375,4000.0,16000
10a07La.wav,Data/EmoDB/wav/10a07La.wav,10,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",L,Boredom,a,1.9901875,4000.0,16000
10a07Ta.wav,Data/EmoDB/wav/10a07Ta.wav,10,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",T,Sadness,a,1.9558125,4000.0,16000
10a07Wb.wav,Data/EmoDB/wav/10a07Wb.wav,10,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",W,Anger,b,1.9734375,4000.0,16000
10b01Aa.wav,Data/EmoDB/wav/10b01Aa.wav,10,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,A,Fear,a,2.0875625,4000.0,16000
10b01Ea.wav,Data/EmoDB/wav/10b01Ea.wav,10,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,E,Disgust,a,2.390125,4000.0,16000
10b01Fa.wav,Data/EmoDB/wav/10b01Fa.wav,10,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,F,Happiness,a,2.4330625,4000.0,16000
10b01Lb.wav,Data/EmoDB/wav/10b01Lb.wav,10,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,L,Boredom,b,2.0569375,4000.0,16000
10b02Aa.wav,Data/EmoDB/wav/10b02Aa.wav,10,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,A,Fear,a,2.4623125,4000.0,16000
10b02La.wav,Data/EmoDB/wav/10b02La.wav,10,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,L,Boredom,a,2.6905625,4000.0,16000
10b02Na.wav,Data/EmoDB/wav/10b02Na.wav,10,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,N,Neutral,a,2.722,4000.0,16000
10b02Wb.wav,Data/EmoDB/wav/10b02Wb.wav,10,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,W,Anger,b,2.8680625,4000.0,16000
10b03La.wav,Data/EmoDB/wav/10b03La.wav,10,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",L,Boredom,a,3.829125,4000.0,16000
10b03Tb.wav,Data/EmoDB/wav/10b03Tb.wav,10,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",T,Sadness,b,3.756375,4000.0,16000
10b03Wb.wav,Data/EmoDB/wav/10b03Wb.wav,10,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",W,Anger,b,4.4855,4000.0,16000
10b09Ad.wav,Data/EmoDB/wav/10b09Ad.wav,10,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,A,Fear,d,1.9768125,4000.0,16000
10b09Lb.wav,Data/EmoDB/wav/10b09Lb.wav,10,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,L,Boredom,b,2.9490625,4000.0,16000
10b09Wb.wav,Data/EmoDB/wav/10b09Wb.wav,10,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,W,Anger,b,3.2135,4000.0,16000
10b10Fc.wav,Data/EmoDB/wav/10b10Fc.wav,10,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,F,Happiness,c,2.21175,4000.0,16000
10b10Lc.wav,Data/EmoDB/wav/10b10Lc.wav,10,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,L,Boredom,c,2.2699375,4000.0,16000
10b10Wa.wav,Data/EmoDB/wav/10b10Wa.wav,10,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,W,Anger,a,2.6461875,4000.0,16000
11a01Aa.wav,Data/EmoDB/wav/11a01Aa.wav,11,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,A,Fear,a,1.5573125,4000.0,16000
11a01Ab.wav,Data/EmoDB/wav/11a01Ab.wav,11,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,A,Fear,b,1.50425,4000.0,16000
11a01Ld.wav,Data/EmoDB/wav/11a01Ld.wav,11,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,L,Boredom,d,2.0821875,4000.0,16000
11a01Nd.wav,Data/EmoDB/wav/11a01Nd.wav,11,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,N,Neutral,d,1.636375,4000.0,16000
11a01Wc.wav,Data/EmoDB/wav/11a01Wc.wav,11,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,W,Anger,c,1.91975,4000.0,16000
11a02Ec.wav,Data/EmoDB/wav/11a02Ec.wav,11,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,E,Disgust,c,1.91,4000.0,16000
11a02Fb.wav,Data/EmoDB/wav/11a02Fb.wav,11,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,F,Happiness,b,1.7853125,4000.0,16000
11a02Ld.wav,Data/EmoDB/wav/11a02Ld.wav,11,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,L,Boredom,d,1.6055,4000.0,16000
11a02Nc.wav,Data/EmoDB/wav/11a02Nc.wav,11,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,N,Neutral,c,1.5340625,4000.0,16000
11a02Tc.wav,Data/EmoDB/wav/11a02Tc.wav,11,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,T,Sadness,c,2.0645,4000.0,16000
11a02Wc.wav,Data/EmoDB/wav/11a02Wc.wav,11,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,W,Anger,c,2.4259375,4000.0,16000
11a04Ac.wav,Data/EmoDB/wav/11a04Ac.wav,11,a04,Heute abend könnte ich es ihm sagen.,I might tell him tonight.,A,Fear,c,1.5355625,4000.0,16000
11a04Fd.wav,Data/EmoDB/wav/11a04Fd.wav,11,a04,Heute abend könnte ich es ihm sagen.,I might tell him tonight.,F,Happiness,d,1.886,4000.0,16000
11a04Nd.wav,Data/EmoDB/wav/11a04Nd.wav,11,a04,Heute abend könnte ich es ihm sagen.,I might tell him tonight.,N,Neutral,d,1.684,4000.0,16000
11a04Wc.wav,Data/EmoDB/wav/11a04Wc.wav,11,a04,Heute abend könnte ich es ihm sagen.,I might tell him tonight.,W,Anger,c,2.6789375,4000.0,16000
11a05Ad.wav,Data/EmoDB/wav/11a05Ad.wav,11,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,A,Fear,d,2.9164375,4000.0,16000
11a05Fb.wav,Data/EmoDB/wav/11a05Fb.wav,11,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,F,Happiness,b,3.5435,4000.0,16000
11a05Fc.wav,Data/EmoDB/wav/11a05Fc.wav,11,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,F,Happiness,c,3.9264375,4000.0,16000
11a05Lc.wav,Data/EmoDB/wav/11a05Lc.wav,11,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,L,Boredom,c,4.06575,4000.0,16000
11a05Na.wav,Data/EmoDB/wav/11a05Na.wav,11,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,N,Neutral,a,3.3205,4000.0,16000
11a05Td.wav,Data/EmoDB/wav/11a05Td.wav,11,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,T,Sadness,d,5.6733125,4000.0,16000
11a05Wd.wav,Data/EmoDB/wav/11a05Wd.wav,11,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,W,Anger,d,4.03825,4000.0,16000
11a07Ac.wav,Data/EmoDB/wav/11a07Ac.wav,11,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",A,Fear,c,1.9024375,4000.0,16000
11a07Ld.wav,Data/EmoDB/wav/11a07Ld.wav,11,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",L,Boredom,d,1.7953125,4000.0,16000
11a07Ta.wav,Data/EmoDB/wav/11a07Ta.wav,11,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",T,Sadness,a,2.167375,4000.0,16000
11a07Wc.wav,Data/EmoDB/wav/11a07Wc.wav,11,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",W,Anger,c,2.238375,4000.0,16000
11b01Ab.wav,Data/EmoDB/wav/11b01Ab.wav,11,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,A,Fear,b,2.02425,4000.0,16000
11b01Eb.wav,Data/EmoDB/wav/11b01Eb.wav,11,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,E,Disgust,b,3.054375,4000.0,16000
11b01Fc.wav,Data/EmoDB/wav/11b01Fc.wav,11,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,F,Happiness,c,2.5549375,4000.0,16000
11b01Lb.wav,Data/EmoDB/wav/11b01Lb.wav,11,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,L,Boredom,b,2.79375,4000.0,16000
11b01Nc.wav,Data/EmoDB/wav/11b01Nc.wav,11,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,N,Neutral,c,2.2201875,4000.0,16000
11b01Wd.wav,Data/EmoDB/wav/11b01Wd.wav,11,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,W,Anger,d,2.8146875,4000.0,16000
11b02Ab.wav,Data/EmoDB/wav/11b02Ab.wav,11,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,A,Fear,b,2.489875,4000.0,16000
11b02Fd.wav,Data/EmoDB/wav/11b02Fd.wav,11,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,F,Happiness,d,3.1149375,4000.0,16000
11b02Na.wav,Data/EmoDB/wav/11b02Na.wav,11,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,N,Neutral,a,2.6988125,4000.0,16000
11b02Td.wav,Data/EmoDB/wav/11b02Td.wav,11,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,T,Sadness,d,3.60425,4000.0,16000
11b02Wb.wav,Data/EmoDB/wav/11b02Wb.wav,11,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,W,Anger,b,3.248625,4000.0,16000
11b03Fc.wav,Data/EmoDB/wav/11b03Fc.wav,11,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",F,Happiness,c,3.8298125,4000.0,16000
11b03Lc.wav,Data/EmoDB/wav/11b03Lc.wav,11,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",L,Boredom,c,4.452875,4000.0,16000
11b03Nb.wav,Data/EmoDB/wav/11b03Nb.wav,11,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",N,Neutral,b,3.6209375,4000.0,16000
11b03Td.wav,Data/EmoDB/wav/11b03Td.wav,11,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",T,Sadness,d,5.905,4000.0,16000
11b03Wa.wav,Data/EmoDB/wav/11b03Wa.wav,11,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",W,Anger,a,4.0648125,4000.0,16000
11b03Wb.wav,Data/EmoDB/wav/11b03Wb.wav,11,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",W,Anger,b,5.2135,4000.0,16000
11b09Ad.wav,Data/EmoDB/wav/11b09Ad.wav,11,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,A,Fear,d,2.7638125,4000.0,16000
11b09Fd.wav,Data/EmoDB/wav/11b09Fd.wav,11,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,F,Happiness,d,3.0365625,4000.0,16000
11b09Ld.wav,Data/EmoDB/wav/11b09Ld.wav,11,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,L,Boredom,d,3.377375,4000.0,16000
11b09Na.wav,Data/EmoDB/wav/11b09Na.wav,11,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,N,Neutral,a,2.41925,4000.0,16000
11b09Td.wav,Data/EmoDB/wav/11b09Td.wav,11,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,T,Sadness,d,4.8993125,4000.0,16000
11b09Wa.wav,Data/EmoDB/wav/11b09Wa.wav,11,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,W,Anger,a,3.81,4000.0,16000
11b10Ad.wav,Data/EmoDB/wav/11b10Ad.wav,11,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,A,Fear,d,2.4455625,4000.0,16000
11b10Ae.wav,Data/EmoDB/wav/11b10Ae.wav,11,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,A,Fear,e,2.9425625,4000.0,16000
11b10Ld.wav,Data/EmoDB/wav/11b10Ld.wav,11,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,L,Boredom,d,3.3234375,4000.0,16000
11b10Nc.wav,Data/EmoDB/wav/11b10Nc.wav,11,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,N,Neutral,c,2.1325625,4000.0,16000
11b10Td.wav,Data/EmoDB/wav/11b10Td.wav,11,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,T,Sadness,d,3.8895625,4000.0,16000
11b10Wa.wav,Data/EmoDB/wav/11b10Wa.wav,11,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,W,Anger,a,2.8858125,4000.0,16000
12a01Fb.wav,Data/EmoDB/wav/12a01Fb.wav,12,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,F,Happiness,b,1.863625,4000.0,16000
12a01Lb.wav,Data/EmoDB/wav/12a01Lb.wav,12,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,L,Boredom,b,1.8865625,4000.0,16000
12a01Nb.wav,Data/EmoDB/wav/12a01Nb.wav,12,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,N,Neutral,b,1.7219375,4000.0,16000
12a01Wc.wav,Data/EmoDB/wav/12a01Wc.wav,12,a01,Der Lappen liegt auf dem Eisschrank.,The cloth is lying on the icebox.,W,Anger,c,2.3588125,4000.0,16000
12a02Ac.wav,Data/EmoDB/wav/12a02Ac.wav,12,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,A,Fear,c,1.2255,4000.0,16000
12a02Ec.wav,Data/EmoDB/wav/12a02Ec.wav,12,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,E,Disgust,c,3.294625,4000.0,16000
12a02Nb.wav,Data/EmoDB/wav/12a02Nb.wav,12,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,N,Neutral,b,1.7319375,4000.0,16000
12a02Wa.wav,Data/EmoDB/wav/12a02Wa.wav,12,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,W,Anger,a,1.5074375,4000.0,16000
12a02Wc.wav,Data/EmoDB/wav/12a02Wc.wav,12,a02,Das Messer ist in der Schublade.,The knife is in the drawer.,W,Anger,c,1.4658125,4000.0,16000
12a04Wc.wav,Data/EmoDB/wav/12a04Wc.wav,12,a04,Heute abend könnte ich es ihm sagen.,I might tell him tonight.,W,Anger,c,1.577625,4000.0,16000
12a05Ab.wav,Data/EmoDB/wav/12a05Ab.wav,12,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,A,Fear,b,3.234125,4000.0,16000
12a05Lb.wav,Data/EmoDB/wav/12a05Lb.wav,12,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,L,Boredom,b,3.8276875,4000.0,16000
12a05Nd.wav,Data/EmoDB/wav/12a05Nd.wav,12,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,N,Neutral,d,3.185875,4000.0,16000
12a05Ta.wav,Data/EmoDB/wav/12a05Ta.wav,12,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,T,Sadness,a,5.36025,4000.0,16000
12a05Wb.wav,Data/EmoDB/wav/12a05Wb.wav,12,a05,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,The black piece of paper is up there next to the piece of wood.,W,Anger,b,3.48525,4000.0,16000
12a07Ac.wav,Data/EmoDB/wav/12a07Ac.wav,12,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",A,Fear,c,1.48,4000.0,16000
12a07La.wav,Data/EmoDB/wav/12a07La.wav,12,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",L,Boredom,a,2.35125,4000.0,16000
12a07Wa.wav,Data/EmoDB/wav/12a07Wa.wav,12,a07,In sieben Stunden wird es soweit sein.,"In seven hours, it will be time.",W,Anger,a,2.33275,4000.0,16000
12b01Ta.wav,Data/EmoDB/wav/12b01Ta.wav,12,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,T,Sadness,a,3.9954375,4000.0,16000
12b01Wa.wav,Data/EmoDB/wav/12b01Wa.wav,12,b01,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",What kind of bags are those standing under the table?,W,Anger,a,2.23725,4000.0,16000
12b02Ad.wav,Data/EmoDB/wav/12b02Ad.wav,12,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,A,Fear,d,2.2313125,4000.0,16000
12b02Ea.wav,Data/EmoDB/wav/12b02Ea.wav,12,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,E,Disgust,a,5.567,4000.0,16000
12b02Fb.wav,Data/EmoDB/wav/12b02Fb.wav,12,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,F,Happiness,b,3.304,4000.0,16000
12b02Na.wav,Data/EmoDB/wav/12b02Na.wav,12,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,N,Neutral,a,2.9820625,4000.0,16000
12b02Wa.wav,Data/EmoDB/wav/12b02Wa.wav,12,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,W,Anger,a,2.78375,4000.0,16000
12b02Wb.wav,Data/EmoDB/wav/12b02Wb.wav,12,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,W,Anger,b,2.804125,4000.0,16000
12b02Wd.wav,Data/EmoDB/wav/12b02Wd.wav,12,b02,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,They just carried it up and now they’re going back down.,W,Anger,d,2.649875,4000.0,16000
12b03La.wav,Data/EmoDB/wav/12b03La.wav,12,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",L,Boredom,a,3.94475,4000.0,16000
12b03Ta.wav,Data/EmoDB/wav/12b03Ta.wav,12,b03,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,"On weekends, I always went home and visited Agnes.",T,Sadness,a,5.9963125,4000.0,16000
12b09Ac.wav,Data/EmoDB/wav/12b09Ac.wav,12,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,A,Fear,c,2.4719375,4000.0,16000
12b09Td.wav,Data/EmoDB/wav/12b09Td.wav,12,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,T,Sadness,d,5.413875,4000.0,16000
12b09Wc.wav,Data/EmoDB/wav/12b09Wc.wav,12,b09,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,I just want to drop this off and then go have a drink with Karl.,W,Anger,c,2.4381875,4000.0,16000
12b10Ac.wav,Data/EmoDB/wav/12b10Ac.wav,12,b10,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",She'll be in the spot where we always put her.,A,Fear,c,2.0305,4000.0,16000
